mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
115	114	1019/3	1019/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	869		
116	115	340	340	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	870		
116	115	1021/3	1021/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	871		
116	115	1022/3	1022/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	872		
116	115	341	341	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	873		
116	115	1024/3	1024/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	874		
116	115	1025/3	1025/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	875		
116	115	342	342	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	876		
116	115	1027/3	1027/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	877		
116	115	1028/3	1028/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	878		
116	115	340	340	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	879		
116	115	1021/3	1021/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	880		
116	115	1022/3	1022/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	881		
116	115	341	341	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	882		
116	115	1024/3	1024/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	883		
116	115	1025/3	1025/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	884		
116	115	342	342	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	885		
116	115	1027/3	1027/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	886		
116	115	1028/3	1028/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	887		
117	116	343	343	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	888		
117	116	1030/3	1030/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	889		
117	116	1031/3	1031/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	890		
117	116	344	344	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	891		
117	116	1033/3	1033/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	892		
117	116	1034/3	1034/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	893		
117	116	345	345	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	894		
117	116	1036/3	1036/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	895		
117	116	1037/3	1037/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	896		
117	116	343	343	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	897		
117	116	1030/3	1030/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	898		
117	116	1031/3	1031/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	899		
117	116	344	344	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	900		
117	116	1033/3	1033/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	901		
117	116	1034/3	1034/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	902		
117	116	345	345	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	903		
117	116	1036/3	1036/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	904		
117	116	1037/3	1037/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	905		
118	117	346	346	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	906		
118	117	1039/3	1039/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	907		
118	117	1040/3	1040/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	908		
118	117	347	347	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	909		
118	117	1042/3	1042/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	910		
118	117	1043/3	1043/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	911		
118	117	348	348	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	912		
118	117	1045/3	1045/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	913		
118	117	1046/3	1046/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	914		
118	117	346	346	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	915		
118	117	1039/3	1039/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	916		
118	117	1040/3	1040/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	917		
118	117	347	347	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	918		
118	117	1042/3	1042/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	919		
118	117	1043/3	1043/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	920		
118	117	348	348	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	921		
118	117	1045/3	1045/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	922		
118	117	1046/3	1046/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	923		
119	118	349	349	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	924		
119	118	1048/3	1048/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	925		
119	118	1049/3	1049/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	926		
119	118	350	350	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	927		
119	118	1051/3	1051/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	928		
119	118	1052/3	1052/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	929		
119	118	351	351	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	930		
119	118	1054/3	1054/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	931		
119	118	1055/3	1055/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	932		
119	118	349	349	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	933		
119	118	1048/3	1048/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	934		
119	118	1049/3	1049/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	935		
119	118	350	350	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	936		
119	118	1051/3	1051/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	937		
119	118	1052/3	1052/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	938		
119	118	351	351	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	939		
119	118	1054/3	1054/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	940		
119	118	1055/3	1055/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	941		
120	119	352	352	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	942		
120	119	1057/3	1057/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	943		
120	119	1058/3	1058/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	944		
120	119	353	353	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	945		
120	119	1060/3	1060/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	946		
120	119	1061/3	1061/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	947		
120	119	354	354	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	948		
120	119	1063/3	1063/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	949		
120	119	1064/3	1064/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	950		
120	119	352	352	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	951		
120	119	1057/3	1057/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	952		
120	119	1058/3	1058/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	953		
120	119	353	353	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	954		
120	119	1060/3	1060/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	955		
120	119	1061/3	1061/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	956		
120	119	354	354	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	957		
120	119	1063/3	1063/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	958		
120	119	1064/3	1064/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	959		
121	120	355	355	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	960		
121	120	1066/3	1066/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	961		
121	120	1067/3	1067/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	962		
121	120	356	356	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	963		
121	120	1069/3	1069/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	964		
121	120	1070/3	1070/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	965		
121	120	357	357	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	966		
121	120	1072/3	1072/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	967		
121	120	1073/3	1073/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	968		
121	120	355	355	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	969		
121	120	1066/3	1066/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	970		
121	120	1067/3	1067/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	971		
121	120	356	356	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	972		
121	120	1069/3	1069/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	973		
121	120	1070/3	1070/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	974		
121	120	357	357	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	975		
121	120	1072/3	1072/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	976		
121	120	1073/3	1073/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	977		
122	121	358	358	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	978		
122	121	1075/3	1075/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	979		
122	121	1076/3	1076/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	980		
122	121	359	359	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	981		
122	121	1078/3	1078/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	982		
122	121	1079/3	1079/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	983		
122	121	360	360	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	984		
122	121	1081/3	1081/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	985		
122	121	1082/3	1082/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	986		
122	121	358	358	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	987		
122	121	1075/3	1075/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	988		
122	121	1076/3	1076/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	989		
122	121	359	359	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	990		
122	121	1078/3	1078/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	991		
122	121	1079/3	1079/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	992		
122	121	360	360	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	993		
122	121	1081/3	1081/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	994		
122	121	1082/3	1082/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	995		
123	122	361	361	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	996		
123	122	1084/3	1084/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	997		
123	122	1085/3	1085/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	998		
123	122	362	362	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	999		
123	122	1087/3	1087/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1000		
123	122	1088/3	1088/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1001		
123	122	363	363	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1002		
123	122	1090/3	1090/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1003		
123	122	1091/3	1091/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1004		
123	122	361	361	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	1005		
123	122	1084/3	1084/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	1006		
123	122	1085/3	1085/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	1007		
123	122	362	362	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	1008		
123	122	1087/3	1087/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	1009		
123	122	1088/3	1088/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	1010		
123	122	363	363	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	1011		
123	122	1090/3	1090/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	1012		
123	122	1091/3	1091/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1013		
124	123	364	364	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1014	f	
124	123	1093/3	1093/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1015		
124	123	1094/3	1094/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1016		
124	123	365	365	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1017		
124	123	1096/3	1096/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1018		
124	123	1097/3	1097/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1019		
124	123	366	366	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1020		
124	123	1099/3	1099/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1021		
124	123	1100/3	1100/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1022		
124	123	364	364	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1023		
125	124	367	367	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1024		
125	124	1102/3	1102/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1025		
125	124	1103/3	1103/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1026		
125	124	368	368	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1027		
125	124	1105/3	1105/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1028		
125	124	1106/3	1106/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1029		
125	124	369	369	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1030		
125	124	1108/3	1108/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1031		
125	124	1109/3	1109/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1032		
126	125	370	370	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1033	p	
126	125	1111/3	1111/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1034		
126	125	1112/3	1112/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1035		
126	125	371	371	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1036		
126	125	1114/3	1114/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1037		
126	125	1115/3	1115/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1038		
126	125	372	372	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1039		
126	125	1117/3	1117/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1040		
126	125	1118/3	1118/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1041		
126	125	370	370	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	1042		
126	125	1111/3	1111/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	1043		
126	125	1112/3	1112/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	1044		
126	125	371	371	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	1045		
126	125	1114/3	1114/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	1046		
126	125	1115/3	1115/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	1047		
126	125	372	372	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	1048		
126	125	1117/3	1117/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	1049		
126	125	1118/3	1118/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1050		
127	126	373	373	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1051		
127	126	1120/3	1120/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1052		
127	126	1121/3	1121/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1053		
127	126	374	374	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1054		
127	126	1123/3	1123/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1055		
127	126	1124/3	1124/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1056		
127	126	375	375	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1057		
127	126	1126/3	1126/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1058		
127	126	1127/3	1127/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1059		
127	126	373	373	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	1060		
127	126	1120/3	1120/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	1061		
127	126	1121/3	1121/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	1062		
127	126	374	374	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	1063		
127	126	1123/3	1123/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	1064		
127	126	1124/3	1124/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	1065		
127	126	375	375	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	1066		
127	126	1126/3	1126/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	1067		
127	126	1127/3	1127/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1068		
128	127	376	376	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1069		
128	127	1129/3	1129/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1070		
128	127	1130/3	1130/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1071		
128	127	377	377	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1072		
128	127	1132/3	1132/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1073		
128	127	1133/3	1133/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1074		
128	127	378	378	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1075		
128	127	1135/3	1135/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1076		
128	127	1136/3	1136/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1077		
128	127	376	376	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	1078		
128	127	1129/3	1129/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	1079		
128	127	1130/3	1130/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	1080		
128	127	377	377	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	1081		
128	127	1132/3	1132/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	1082		
128	127	1133/3	1133/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	1083		
128	127	378	378	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	1084		
128	127	1135/3	1135/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	1085		
128	127	1136/3	1136/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1086		
129	128	379	379	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1087		
129	128	1138/3	1138/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1088		
129	128	1139/3	1139/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1089		
129	128	380	380	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1090		
129	128	1141/3	1141/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1091		
129	128	1142/3	1142/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1092		
129	128	381	381	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1093		
129	128	1144/3	1144/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1094		
129	128	1145/3	1145/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1095		
129	128	379	379	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	1096		
129	128	1138/3	1138/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	1097		
129	128	1139/3	1139/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	1098		
129	128	380	380	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	1099		
129	128	1141/3	1141/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	1100		
129	128	1142/3	1142/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	1101		
129	128	381	381	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	1102		
129	128	1144/3	1144/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	1103		
129	128	1145/3	1145/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	1104		
130	129	382	382	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	1105		
130	129	1147/3	1147/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	1106		
130	129	1148/3	1148/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	1107		
130	129	383	383	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	1108		
130	129	1150/3	1150/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	1109		
130	129	1151/3	1151/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	1110		
130	129	384	384	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	1111		
130	129	1153/3	1153/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	1112		
130	129	1154/3	1154/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	1113		
130	129	382	382	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	1114		
130	129	1147/3	1147/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	1115		
130	129	1148/3	1148/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	1116		
