mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
234	234	700	700	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1910		
234	234	701	701	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1911		
234	234	1403/2	1403/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1912		
234	234	699	699	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1913		
234	234	699	699	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1914		
234	234	701	701	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1915		
234	234	1403/2	1403/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1916		
235	235	703	703	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1917		
235	235	704	704	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1918		
235	235	1409/2	1409/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1919		
235	235	702	702	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1920		
235	235	702	702	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1921		
235	235	704	704	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1922		
235	235	1409/2	1409/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1923		
236	236	706	706	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1924		
236	236	707	707	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1925		
236	236	1415/2	1415/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1926		
236	236	705	705	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1927		
236	236	705	705	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1928		
236	236	707	707	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1929		
236	236	1415/2	1415/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1930		
237	237	709	709	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1931		
237	237	710	710	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1932		
237	237	1421/2	1421/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1933		
237	237	708	708	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1934		
237	237	708	708	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1935		
237	237	710	710	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1936		
237	237	1421/2	1421/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1937		
238	238	712	712	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1938		
238	238	713	713	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1939		
238	238	1427/2	1427/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1940		
238	238	711	711	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1941		
238	238	711	711	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1942		
238	238	713	713	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1943		
238	238	1427/2	1427/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1944		
239	239	715	715	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1945		
239	239	716	716	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1946		
239	239	1433/2	1433/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1947		
239	239	714	714	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	1948		
239	239	714	714	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1949		
239	239	716	716	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1950		
239	239	1433/2	1433/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	1951		
240	240	718	718	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1952		
240	240	719	719	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1953		
240	240	1439/2	1439/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1954		
240	240	717	717	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1955		
240	240	719	719	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1956		
241	241	720	720	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1957		
241	241	721	721	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1958		
241	241	720	720	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1959		
241	241	722	722	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1960		
242	242	723	723	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1961		
242	242	724	724	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1962		
242	242	723	723	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1963		
242	242	725	725	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1964		
243	243	726	726	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1965		
243	243	727	727	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1966		
243	243	726	726	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1967		
243	243	728	728	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1968		
244	244	729	729	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1969		
244	244	730	730	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1970		
244	244	729	729	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1971		
244	244	731	731	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1972		
245	245	732	732	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1973		
245	245	733	733	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1974		
245	245	732	732	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1975		
245	245	734	734	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1976		
246	246	735	735	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1977		
246	246	736	736	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1978		
246	246	735	735	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1979		
246	246	737	737	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1980		
247	247	738	738	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1981	<	
247	247	739	739	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1982		
247	247	738	738	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1983		
247	247	740	740	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1984		
248	248	741	741	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1985		
248	248	742	742	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1986		
248	248	741	741	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1987		
248	248	743	743	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1988		
249	249	744	744	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1989		
249	249	745	745	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1990		
249	249	744	744	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1991		
249	249	746	746	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1992		
250	250	747	747	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1993		
250	250	748	748	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1994		
250	250	747	747	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1995		
250	250	749	749	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1996		
251	251	750	750	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1997		
251	251	751	751	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1998		
251	251	750	750	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1999		
251	251	752	752	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2000		
252	252	753	753	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2001	p	
252	252	753	753	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2002		
253	253	756	756	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2003	>	
253	253	758	758	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2004		
253	253	756	756	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	2005		
253	253	758	758	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2006		
254	254	759	759	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2007	<	
254	254	759	759	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2008		
255	255	762	762	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2009	[	
255	255	764	764	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2010	pp	
255	255	762	762	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	2011		
255	255	764	764	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2012		
256	256	765	765	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2013		
256	256	765	765	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2014		
257	257	768	768	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2015		
257	257	770	770	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2016	p	
257	257	768	768	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	2017		
258	258	771	771	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2018	p	
258	258	773	773	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2019		
258	258	771	771	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2020		
258	258	772	772	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2021		
259	259	774	774	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2022		
259	259	776	776	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2023		
259	259	774	774	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2024		
259	259	775	775	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2025		
260	260	777	777	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2026		
260	260	778	778	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	2027		
260	260	1557/2	1557/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2028		
260	260	779	779	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2029		
260	260	777	777	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2030		
260	260	778	778	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2031		
261	261	780	780	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2032		
261	261	781	781	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2033		
261	261	780	780	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2034		
262	262	785	785	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2035	p	
263	263	786	786	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2036		
263	263	788	788	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2037		
263	263	786	786	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2038		
263	263	787	787	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2039		
264	264	789	789	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2040		
264	264	791	791	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2041		
264	264	789	789	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2042		
264	264	790	790	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2043		
265	265	792	792	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2044		
265	265	793	793	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	2045		
265	265	1587/2	1587/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2046		
265	265	794	794	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2047		
265	265	792	792	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2048		
265	265	793	793	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2049		
266	266	795	795	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2050		
266	266	796	796	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2051		
266	266	795	795	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2052		
267	267	800	800	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2053	pp	
268	268	801	801	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2054		
268	268	802	802	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	2055		
268	268	1605/2	1605/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2056		
268	268	803	803	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2057		
268	268	801	801	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2058		
269	269	804	804	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2059		
269	269	804	804	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2060		
270	270	807	807	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2061		
270	270	808	808	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2062		
270	270	809	809	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2063		
271	271	810	810	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2064		
271	271	810	810	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2065	pp	
271	271	810	810	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2066		
271	271	811	811	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2067		
271	271	812	812	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2068		
272	272	813	813	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2069		
272	272	814	814	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	2070		
272	272	813	813	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2071		
272	272	813	813	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2072		
272	272	814	814	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2073		
272	272	815	815	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2074		
273	273	816	816	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2075		
273	273	818	818	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2076		
273	273	1637/2	1637/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2077		
273	273	816	816	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	2078		
273	273	818	818	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2079		
273	273	816	816	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2080		
273	273	817	817	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2081		
273	273	818	818	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2082		
274	274	819	819	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2083		
274	274	821	821	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2084		
274	274	819	819	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2085		
274	274	819	819	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2086		
274	274	820	820	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2087		
274	274	821	821	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2088		
275	275	822	822	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2089		
275	275	824	824	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2090		
275	275	822	822	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2091		
275	275	822	822	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2092		
275	275	823	823	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2093		
275	275	824	824	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2094		
276	276	825	825	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2095		
276	276	825	825	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2096		
276	276	825	825	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2097		
276	276	826	826	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2098		
276	276	827	827	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2099		
277	277	828	828	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2100		
277	277	828	828	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2101		
277	277	828	828	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2102		
277	277	829	829	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2103		
277	277	830	830	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2104		
278	278	831	831	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2105		
278	278	833	833	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2106		
278	278	1667/2	1667/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2107		
278	278	831	831	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2108		
278	278	831	831	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2109		
278	278	832	832	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2110		
278	278	833	833	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2111		
279	279	834	834	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2112		articStaccatoBelow
279	279	834	834	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2113		
279	279	834	834	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2114		
279	279	835	835	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2115		
279	279	836	836	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2116		
280	280	1675/2	1675/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	2117	<	
280	280	838	838	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	2118		
280	280	1677/2	1677/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2119		
280	280	839	839	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2120		
280	280	1679/2	1679/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2121		
280	280	837	837	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2122		
280	280	837	837	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2123		
280	280	838	838	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2124		
280	280	839	839	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2125		
281	281	1681/2	1681/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	2126		
281	281	841	841	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	2127		
281	281	1683/2	1683/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2128		
281	281	842	842	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2129		
281	281	1685/2	1685/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2130		
281	281	840	840	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2131		
281	281	840	840	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2132		
281	281	840	840	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2133		
281	281	841	841	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2134		
281	281	842	842	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2135		
282	282	843	843	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2136		
282	282	844	844	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	2137		
282	282	843	843	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2138		
282	282	843	843	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2139		
282	282	843	843	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2140		
282	282	844	844	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2141		
282	282	845	845	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2142		
283	283	846	846	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2143		
283	283	848	848	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2144		
283	283	1697/2	1697/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2145		
283	283	846	846	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2146		
283	283	846	846	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2147		
283	283	846	846	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2148		
283	283	847	847	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2149		
283	283	848	848	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2150		
284	284	849	849	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2151		
284	284	851	851	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2152		
284	284	849	849	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2153		
284	284	849	849	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2154		
284	284	849	849	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2155		
284	284	850	850	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2156		
284	284	851	851	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2157		
285	285	852	852	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2158		
285	285	854	854	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2159		
285	285	852	852	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2160		
285	285	852	852	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2161		
285	285	852	852	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2162		
285	285	853	853	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2163		
285	285	854	854	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2164		
286	286	855	855	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2165		
286	286	855	855	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2166		
286	286	855	855	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2167		
286	286	855	855	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2168		
286	286	856	856	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2169		
286	286	857	857	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2170		
287	287	858	858	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2171		
287	287	858	858	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2172		
287	287	858	858	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2173		
287	287	859	859	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2174		
287	287	860	860	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2175		
288	288	861	861	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2176		
288	288	863	863	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2177		
288	288	1727/2	1727/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2178		
288	288	861	861	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	2179		
288	288	861	861	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2180		
288	288	862	862	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2181		
288	288	863	863	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2182		
289	289	864	864	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2183		articStaccatoAbove
289	289	864	864	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2184		articStaccatoAbove
289	289	864	864	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2185		
289	289	865	865	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2186		
289	289	866	866	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2187		
290	290	867	867	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	2188	<	
290	290	867	867	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2189		
290	290	868	868	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2190		
290	290	869	869	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2191		
290	290	867	867	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	2192		
291	291	870	870	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2193		
291	291	871	871	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2194		
291	291	872	872	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2195		
291	291	870	870	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2196		
291	291	871	871	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2197		
291	291	872	872	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2198		
291	291	870	870	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	2199		
291	291	871	871	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	2200		
291	291	872	872	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2201		
292	292	873	873	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2202		
292	292	874	874	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	2203		
292	292	873	873	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	2204		
292	292	873	873	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2205		
292	292	874	874	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2206		
292	292	875	875	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2207		
292	292	873	873	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	2208		
293	293	876	876	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	2209		
293	293	878	878	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2210		
293	293	876	876	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	2211		
293	293	878	878	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	2212	p	
293	293	876	876	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2213		
293	293	877	877	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2214		
293	293	878	878	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2215		
293	293	876	876	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	2216		
293	293	878	878	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	2217		
