mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	slur	crescendo_line	crescendo_hairpin	decrescendo_hairpin
42	42	123	123	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	543						
42	42	123	123	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	544						
42	42	125	125	0.0	1/2	1/2	Chord	3/4	2	2	0	grace16after	1/16	1	545						
42	42	125	125	0.0	1/2	1/2	Chord	3/4	2	2	0	grace16after	1/16	1	546						
42	42	125	125	0.0	1/2	1/2	Chord	3/4	2	2	0	grace16	1/16	1	547						
42	42	125	125	0.0	1/2	1/2	Chord	3/4	2	2	0	grace16	1/16	1	548						
42	42	125	125	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	549		ornamentTrill				
43	43	126	126	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	550			55			
43	43	253/2	253/2	0.0	1/8	1/8	Spanner	3/4	1	1	0							55		2	
43	43	253/2	253/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	551			55		2	
43	43	255/2	255/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	552			55		2	
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	553					2	
43	43	126	126	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	554					2	
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	555					2	
43	43	127	127	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	556					2	
43	43	255/2	255/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	557					2	
43	43	128	128	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	558					2	
43	43	257/2	257/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	559					2	
43	43	126	126	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	560						
43	43	126	126	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	561			56			
43	43	253/2	253/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	562			56			
43	43	127	127	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	563			56			
43	43	128	128	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	564						
44	44	129	129	0.0	0	0	Spanner	3/4	1	1	0										
44	44	129	129	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	565						
44	44	130	130	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	566						
44	44	131	131	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	567						
44	44	129	129	0.0	0	0	Dynamic	3/4	2	1	0					p					
44	44	129	129	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	568						
44	44	130	130	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	569						
44	44	131	131	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	570						
44	44	129	129	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	571		articStaccatoBelow				
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	572		articStaccatoBelow				
44	44	130	130	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	573		articStaccatoBelow				
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	574		articStaccatoBelow				
44	44	131	131	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	575		articStaccatoBelow				
44	44	263/2	263/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	576		articStaccatoBelow				
45	45	132	132	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	577						
45	45	133	133	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
45	45	133	133	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	578						
45	45	132	132	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	579						
45	45	133	133	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	580						
45	45	132	132	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	581		articStaccatoBelow				
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	582		articStaccatoBelow				
45	45	133	133	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	583		articStaccatoBelow				
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	584		articStaccatoBelow				
45	45	134	134	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	585		articStaccatoBelow				
45	45	269/2	269/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	586		articStaccatoBelow				
46	46	135	135	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	587						
46	46	136	136	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
46	46	136	136	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	588						
46	46	135	135	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	589						
46	46	136	136	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	590						
46	46	135	135	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	591		articStaccatoBelow				
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	592		articStaccatoBelow				
46	46	136	136	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	593		articStaccatoBelow				
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	594		articStaccatoBelow				
46	46	137	137	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	595		articStaccatoBelow				
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	596		articStaccatoBelow				
47	47	139	139	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
47	47	139	139	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	597			57			
47	47	138	138	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	598						
47	47	139	139	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	599						
47	47	140	140	0.0	1/2	1/2	Dynamic	3/4	1	2	0					sf					
47	47	140	140	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	600						
47	47	138	138	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	601						
47	47	139	139	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	602						
47	47	281/2	281/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	603						
47	47	138	138	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	604		articStaccatoBelow				
47	47	277/2	277/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	605		articStaccatoBelow				
47	47	139	139	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	606		articStaccatoBelow				
47	47	279/2	279/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	607		articStaccatoBelow				
47	47	140	140	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	608		articStaccatoBelow				
47	47	281/2	281/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	609		articStaccatoBelow				
48	48	141	141	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	610			57			
48	48	142	142	0.0	1/4	1/4	Dynamic	3/4	1	1	0					f		57			
48	48	142	142	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	611			57			
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	612			57			
48	48	143	143	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	613			58			
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	614						
48	48	141	141	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	615						
48	48	143	143	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	616						
48	48	141	141	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	617			59			
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	618			59			
48	48	142	142	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	619			59			
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	620			59			
48	48	143	143	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	621			59			
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	622						
49	49	144	144	0.0	0	0	Dynamic	3/4	1	1	0					ff					
49	49	144	144	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	623			60			
49	49	289/2	289/2	0.0	1/8	1/8	Spanner	3/4	1	1	0										3
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	624						3
49	49	145	145	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p					
49	49	145	145	0.0	1/4	1/4	Spanner	3/4	1	1	0										
49	49	145	145	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	625						
49	49	146	146	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	626						
49	49	144	144	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	627						
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	628						
49	49	145	145	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	629			61			
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	630			61			
49	49	146	146	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	631			61			
49	49	293/2	293/2	0.0	5/8	5/8	Chord	3/4	1	2	0	grace16after	1/16	1	632						
49	49	293/2	293/2	0.0	5/8	5/8	Chord	3/4	1	2	0	grace16after	1/16	1	633						
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	634						
49	49	144	144	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	635			62			
49	49	289/2	289/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	636						
49	49	145	145	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	637						
49	49	146	146	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	638						
50	50	147	147	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	639						
50	50	295/2	295/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	640			63			
50	50	148	148	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	641			63			
50	50	297/2	297/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	642			63			
50	50	149	149	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	643			63			
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	644						
50	50	147	147	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	645						
50	50	149	149	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	646						
50	50	147	147	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	647						
51	51	150	150	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	648			64			
51	51	303/2	303/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	649			64			
51	51	607/4	607/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	650			64			
51	51	152	152	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	651			64			
51	51	609/4	609/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	652			64			
51	51	305/2	305/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	653			64			
51	51	611/4	611/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	654						
51	51	150	150	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	655			65			
51	51	301/2	301/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	656			65			
51	51	151	151	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	657			65			
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	658			65			
51	51	152	152	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	659			65			
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	660						
52	52	153	153	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	661						
52	52	153	153	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	662			66			
52	52	154	154	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	663			66			
52	52	617/4	617/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	664			66			
52	52	309/2	309/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	665			66			
52	52	619/4	619/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	666			66			
52	52	155	155	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	667			66			
52	52	621/4	621/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	668			66			
52	52	311/2	311/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	669			66			
52	52	623/4	623/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	670						
52	52	307/2	307/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	671			67			
52	52	154	154	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	672			67			
52	52	309/2	309/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	673			67			
52	52	155	155	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	674			67			
52	52	311/2	311/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	675						
53	53	156	156	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	676						
53	53	313/2	313/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	677			68			
53	53	157	157	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	678			68			
53	53	315/2	315/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	679			68			
53	53	158	158	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	680			68			
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	681						
53	53	313/2	313/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	682						
53	53	157	157	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	683						
53	53	315/2	315/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	684						
53	53	158	158	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	685						
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	686						
53	53	313/2	313/2	1.0	1/8	1/8	Chord	3/4	2	1	1/4		1/4	1	687						
53	53	315/2	315/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	688						
53	53	158	158	0.0	1/2	1/2	Dynamic	3/4	2	1	0					sf					
53	53	158	158	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	689						
53	53	156	156	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	690						
53	53	313/2	313/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	691						
53	53	157	157	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	692						
54	54	159	159	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	693						
54	54	637/4	637/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	694			69			
54	54	319/2	319/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	695			69			
54	54	639/4	639/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	696			69			
54	54	160	160	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	697		articAccentAbove	69			
54	54	641/4	641/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	698			69			
54	54	321/2	321/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	699			69			
54	54	643/4	643/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	700			69			
54	54	161	161	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	701			69			
54	54	645/4	645/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	702			69			
54	54	323/2	323/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	703			69			
54	54	647/4	647/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	704						
54	54	159	159	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	705						
54	54	321/2	321/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	706						
54	54	161	161	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	707						
54	54	323/2	323/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	708						
54	54	159	159	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	709						
55	55	162	162	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	710						
55	55	327/2	327/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	711			70			
55	55	164	164	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	712			70			
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	713			70			
55	55	162	162	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	714						
55	55	649/4	649/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	715			71			
55	55	325/2	325/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	716			71			
55	55	651/4	651/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	717			71			
55	55	163	163	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	718		articAccentAbove	71			
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	719			71			
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	720			71			
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	721			71			
55	55	164	164	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	722			71			
55	55	657/4	657/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	723			71			
55	55	329/2	329/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	724			71			
55	55	659/4	659/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	725						
56	56	165	165	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	726						
56	56	333/2	333/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	727			72			
56	56	167	167	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	728			72			
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	729						
56	56	661/4	661/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	730			73			
56	56	331/2	331/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	731			73			
56	56	663/4	663/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	732			73			
56	56	166	166	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	733		articAccentBelow	73			
56	56	665/4	665/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	734						
56	56	333/2	333/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	735		articStaccatoBelow				
56	56	667/4	667/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	736		articStaccatoBelow				
56	56	167	167	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	737		articStaccatoBelow				
56	56	669/4	669/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	738		articStaccatoBelow				
56	56	335/2	335/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	739		articStaccatoBelow				
56	56	671/4	671/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	740		articStaccatoBelow				
57	57	168	168	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	741			74			
57	57	337/2	337/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	742			74			
57	57	169	169	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	743			74			
57	57	170	170	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	744						
57	57	168	168	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	745		articStaccatoAbove				
57	57	673/4	673/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	746		articStaccatoAbove				
57	57	337/2	337/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	747		articStaccatoAbove				
57	57	675/4	675/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	748		articStaccatoAbove				
57	57	169	169	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	749		articStaccatoAbove				
57	57	339/2	339/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	750		articStaccatoAbove				
57	57	170	170	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	751		articStaccatoAbove				
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	752		articStaccatoAbove				
58	58	171	171	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	753						
58	58	172	172	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	754						
58	58	173	173	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	755						
58	58	171	171	0.0	0	0	Dynamic	3/4	2	1	0					ff					
58	58	171	171	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	756						
58	58	172	172	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	757						
58	58	173	173	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	758						
58	58	171	171	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	759		articStaccatoBelow				
58	58	343/2	343/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	760		articStaccatoBelow				
58	58	172	172	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	761		articStaccatoBelow				
58	58	345/2	345/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	762						
58	58	173	173	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	763		articStaccatoBelow				
58	58	347/2	347/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	764		articStaccatoBelow				
59	59	174	174	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	765						
59	59	175	175	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	766						
59	59	174	174	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	767						
59	59	175	175	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	768						
59	59	174	174	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	769		articStaccatoBelow				
59	59	349/2	349/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	770		articStaccatoBelow				
59	59	175	175	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	771		articStaccatoBelow				
59	59	351/2	351/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	772		articStaccatoBelow				
59	59	176	176	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	773						
59	59	353/2	353/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	774		articStaccatoBelow				
60	60	177	177	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	775						
60	60	178	178	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
60	60	178	178	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
60	60	178	178	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	776						
60	60	179	179	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
60	60	179	179	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
60	60	179	179	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
60	60	179	179	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
60	60	179	179	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
60	60	179	179	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	777						
60	60	177	177	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	778						
60	60	355/2	355/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	779						
60	60	178	178	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	780						
60	60	357/2	357/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	781						
60	60	179	179	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	782						
60	60	359/2	359/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	783						
61	61	180	180	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	784						
61	61	182	182	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
61	61	182	182	0.0	1/2	1/2	Dynamic	3/4	1	1	0					other-dynamics					
61	61	182	182	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	785						
61	61	180	180	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	786						
61	61	182	182	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	787						
61	61	365/2	365/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	788						
61	61	731/4	731/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	789						
61	61	180	180	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	790						
61	61	361/2	361/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	791						
61	61	181	181	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	792						
61	61	363/2	363/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	793						
61	61	182	182	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	794						
62	62	183	183	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	795						
62	62	185	185	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	796						
62	62	183	183	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	797						
62	62	185	185	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	798						
62	62	183	183	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	799						
62	62	367/2	367/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	800						
62	62	184	184	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	801						
62	62	369/2	369/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	802						
62	62	185	185	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	803						
62	62	371/2	371/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	804						
62	62	743/4	743/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	805						
63	63	186	186	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	806						
63	63	188	188	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	807						
63	63	186	186	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	808						
