mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
54	53	105	105	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	578		
54	53	421/4	421/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	579		
54	53	211/2	211/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	580		
54	53	423/4	423/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	581		
54	53	106	106	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	582		
54	53	425/4	425/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	583		
54	53	213/2	213/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	584		
54	53	427/4	427/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	585		
54	53	105	105	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	586		
55	54	107	107	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	587		
55	54	429/4	429/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	588		
55	54	215/2	215/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	589		
55	54	431/4	431/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	590		
55	54	108	108	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	591		
55	54	433/4	433/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	592		
55	54	217/2	217/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	593		
55	54	435/4	435/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	594		
55	54	107	107	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	595		
56	55	109	109	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	596		
56	55	437/4	437/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	597		
56	55	219/2	219/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	598		
56	55	439/4	439/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	599		
56	55	110	110	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	600		
56	55	441/4	441/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	601		
56	55	221/2	221/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	602		
56	55	443/4	443/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	603		
56	55	110	110	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	604		
56	55	221/2	221/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	605		
56	55	109	109	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	606		
57	56	111	111	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	607	<	
57	56	445/4	445/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	608		
57	56	223/2	223/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	609		
57	56	447/4	447/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	610		
57	56	112	112	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	611		
57	56	449/4	449/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	612		
57	56	225/2	225/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	613		
57	56	451/4	451/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	614		
57	56	111	111	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	615		
57	56	223/2	223/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	616		
57	56	112	112	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	617		
57	56	225/2	225/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	618		
57	56	111	111	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	619		
58	57	113	113	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	620		
58	57	453/4	453/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	621		
58	57	227/2	227/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	622		
58	57	455/4	455/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	623		
58	57	114	114	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	624		
58	57	457/4	457/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	625		
58	57	229/2	229/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	626		
58	57	459/4	459/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	627		
58	57	113	113	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	628		
58	57	227/2	227/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	629		
58	57	114	114	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	630		
58	57	229/2	229/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	631		
59	58	115	115	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	632		
59	58	461/4	461/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	633		
59	58	231/2	231/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	634		
59	58	463/4	463/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	635		
59	58	116	116	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	636	p	
59	58	465/4	465/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	637		
59	58	233/2	233/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	638		
59	58	467/4	467/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	639		
59	58	115	115	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	640		articStaccatoBelow
59	58	231/2	231/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	641		articStaccatoBelow
59	58	116	116	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	642		
59	58	465/4	465/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	643		
59	58	233/2	233/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	644		
59	58	467/4	467/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	645		
60	59	117	117	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	646		
60	59	469/4	469/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	647		
60	59	235/2	235/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	648		
60	59	471/4	471/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	649		
60	59	118	118	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	650		
60	59	473/4	473/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	651		
60	59	237/2	237/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	652		
60	59	475/4	475/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	653		
60	59	117	117	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	654		
60	59	469/4	469/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	655		
60	59	235/2	235/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	656		
60	59	471/4	471/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	657		
60	59	118	118	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	658		
60	59	473/4	473/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	659		
60	59	237/2	237/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	660		
60	59	475/4	475/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	661		
61	60	119	119	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	662		
61	60	477/4	477/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	663		
61	60	239/2	239/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	664		
61	60	479/4	479/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	665		
61	60	120	120	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	666		
61	60	481/4	481/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	667		
61	60	241/2	241/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	668		
61	60	483/4	483/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	669		
61	60	119	119	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	670		
61	60	477/4	477/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	671		
61	60	239/2	239/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	672		
61	60	479/4	479/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	673		
61	60	120	120	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	674		
61	60	481/4	481/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	675		
61	60	241/2	241/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	676		
61	60	483/4	483/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	677		
62	61	121	121	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	678		
62	61	122	122	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	679		
62	61	245/2	245/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	680		
62	61	121	121	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	681		
62	61	485/4	485/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	682		
62	61	243/2	243/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	683		
62	61	487/4	487/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	684		
62	61	122	122	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	685		
62	61	489/4	489/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	686		
62	61	245/2	245/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	687		
62	61	491/4	491/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	688		
63	62	123	123	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	689	<	
63	62	247/2	247/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	690		
63	62	124	124	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	691		
63	62	249/2	249/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	692		
63	62	123	123	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	693		
63	62	493/4	493/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	694		
63	62	247/2	247/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	695		
63	62	495/4	495/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	696		
63	62	124	124	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	697		
63	62	497/4	497/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	698		
63	62	249/2	249/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	699		
63	62	499/4	499/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	700		
64	63	125	125	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	701		articStaccatoAbove
64	63	251/2	251/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	702		articStaccatoAbove
64	63	126	126	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	703		articStaccatoAbove
64	63	253/2	253/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	704		articStaccatoAbove
64	63	125	125	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	705		
64	63	501/4	501/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	706		
64	63	251/2	251/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	707		
64	63	503/4	503/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	708		
64	63	126	126	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	709		
64	63	505/4	505/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	710		
64	63	253/2	253/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	711		
64	63	507/4	507/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	712		
65	64	127	127	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	713		
65	64	128	128	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	714		
65	64	513/4	513/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	715		
65	64	257/2	257/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	716		
65	64	515/4	515/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	717		
65	64	127	127	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	718		articStaccatoAbove
65	64	255/2	255/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	719		articStaccatoAbove
65	64	128	128	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	720		
65	64	257/2	257/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	721		
66	65	129	129	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	722		
66	65	517/4	517/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	723		
66	65	259/2	259/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	724		
66	65	519/4	519/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	725		
66	65	130	130	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	726		
66	65	521/4	521/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	727		
66	65	261/2	261/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	728		
66	65	523/4	523/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	729		
66	65	129	129	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	730		
66	65	259/2	259/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	731		
66	65	130	130	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	732		
66	65	261/2	261/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	733		
67	66	131	131	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	734		
67	66	525/4	525/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	735		
67	66	263/2	263/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	736		
67	66	527/4	527/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	737		
67	66	132	132	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	738		
67	66	265/2	265/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	739		
67	66	131	131	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	740		
67	66	263/2	263/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	741		
67	66	132	132	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	742		
67	66	529/4	529/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	743		
67	66	265/2	265/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	744		
67	66	531/4	531/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	745		
68	67	133	133	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	746		
68	67	267/2	267/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	747		
68	67	134	134	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	748		
68	67	269/2	269/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	749		
68	67	133	133	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	750		
68	67	533/4	533/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	751		
68	67	267/2	267/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	752		
68	67	535/4	535/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	753		
68	67	134	134	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	754		
68	67	537/4	537/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	755		
68	67	269/2	269/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	756		
68	67	539/4	539/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	757		
69	68	135	135	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	758		
69	68	271/2	271/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	759		
69	68	136	136	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	760		
69	68	545/4	545/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	761		
69	68	273/2	273/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	762		
69	68	547/4	547/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	763		
69	68	135	135	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	764		
69	68	541/4	541/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	765		
69	68	271/2	271/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	766		
69	68	543/4	543/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	767		
69	68	136	136	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	768		
69	68	273/2	273/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	769		
70	69	137	137	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	770		
70	69	549/4	549/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	771		
70	69	275/2	275/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	772		
70	69	551/4	551/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	773		
70	69	138	138	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	774		
70	69	553/4	553/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	775		
70	69	277/2	277/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	776		
70	69	555/4	555/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	777		
70	69	137	137	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	778		
70	69	275/2	275/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	779		
70	69	138	138	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	780		
70	69	277/2	277/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	781		
71	70	139	139	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	782		
71	70	557/4	557/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	783		
71	70	279/2	279/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	784		
71	70	559/4	559/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	785		
71	70	140	140	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	786		
71	70	561/4	561/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	787		
71	70	281/2	281/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	788		
71	70	563/4	563/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	789		
71	70	139	139	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	790		
71	70	279/2	279/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	791		
71	70	140	140	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	792		
71	70	281/2	281/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	793		
72	71	141	141	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	794		
72	71	565/4	565/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	795		
72	71	283/2	283/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	796		
72	71	567/4	567/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	797		
72	71	142	142	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	798		
72	71	569/4	569/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	799		
72	71	285/2	285/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	800		
72	71	571/4	571/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	801		
72	71	141	141	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	802		
72	71	283/2	283/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	803		
72	71	142	142	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	804		
72	71	285/2	285/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	805		
73	72	143	143	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	806		
73	72	144	144	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	807		
73	72	289/2	289/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	808		
73	72	143	143	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	809		articStaccatoBelow
73	72	287/2	287/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	810		articStaccatoBelow
73	72	144	144	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	811		
73	72	577/4	577/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	812		
73	72	289/2	289/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	813		
73	72	579/4	579/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	814		
74	73	145	145	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	815		
74	73	291/2	291/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	816		
74	73	146	146	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	817		
74	73	293/2	293/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	818		
74	73	145	145	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	819		
74	73	581/4	581/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	820		
74	73	291/2	291/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	821		
74	73	583/4	583/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	822		
74	73	146	146	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	823		
74	73	585/4	585/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	824		
74	73	293/2	293/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	825		
74	73	587/4	587/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	826		
75	74	147	147	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	827		
75	74	295/2	295/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	828		
75	74	148	148	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	829		
75	74	593/4	593/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	830		
75	74	297/2	297/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	831		
75	74	595/4	595/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	832		
75	74	147	147	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	833		
75	74	589/4	589/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	834		
75	74	295/2	295/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	835		
75	74	591/4	591/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	836		
75	74	148	148	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	837		articAccentBelow
75	74	297/2	297/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	838		
76	75	149	149	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	839		
76	75	597/4	597/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	840		
76	75	299/2	299/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	841		
76	75	599/4	599/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	842		
76	75	150	150	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	843		
76	75	601/4	601/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	844		
76	75	301/2	301/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	845		
76	75	603/4	603/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	846		
76	75	149	149	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	847		
76	75	299/2	299/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	848		
76	75	150	150	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	849		
76	75	301/2	301/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	850		
77	76	151	151	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	851		
77	76	605/4	605/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	852		
77	76	303/2	303/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	853		
77	76	607/4	607/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	854		
77	76	152	152	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	855	<	
77	76	305/2	305/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	856		
77	76	151	151	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	857		
77	76	303/2	303/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	858		
77	76	152	152	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	859		
77	76	609/4	609/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	860		
77	76	305/2	305/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	861		
77	76	611/4	611/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	862		
78	77	153	153	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	863		
78	77	307/2	307/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	864		
78	77	154	154	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	865		
78	77	309/2	309/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	866		
78	77	153	153	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	867		
78	77	613/4	613/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	868		
78	77	307/2	307/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	869		
78	77	615/4	615/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	870		
78	77	154	154	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	871		
