mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
58	58	459/4	459/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	819		
58	58	115	115	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	820		
58	58	461/4	461/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	821		
58	58	231/2	231/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	822		
58	58	463/4	463/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	823		
59	59	116	116	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	824	p	
59	59	117	117	0.875	1/4	1/4	Chord	2/4	1	1	7/32	1/8	7/4	825		
59	59	943/8	943/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	826		
59	59	116	116	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	827		
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	828		
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	829		
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	830		
59	59	117	117	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	831		
59	59	469/4	469/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	832		
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	833		
59	59	471/4	471/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	834		
60	60	239/2	239/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32	1/16	3/2	835		
60	60	959/8	959/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	836		
60	60	118	118	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	837	<	
60	60	237/2	237/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4	1/4	1	838		
60	60	239/2	239/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	839		
60	60	237/2	237/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	840		
60	60	239/2	239/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	841		
60	60	118	118	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	842		
60	60	473/4	473/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	843		
60	60	237/2	237/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	844		
60	60	475/4	475/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	845		
60	60	119	119	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	846		
60	60	477/4	477/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	847		
60	60	239/2	239/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	848		
60	60	479/4	479/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	849		
61	61	120	120	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	850	p	
61	61	121	121	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	851	<	
61	61	485/4	485/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	852		
61	61	243/2	243/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32	1/16	3/2	853		
61	61	975/8	975/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	854		
61	61	120	120	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	855		
61	61	481/4	481/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	856		
61	61	241/2	241/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	857		
61	61	483/4	483/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	858		
61	61	121	121	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	859		
61	61	485/4	485/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	860		
61	61	243/2	243/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	861		
61	61	487/4	487/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	862		
62	62	247/2	247/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32	1/16	3/2	863		
62	62	991/8	991/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	864		
62	62	122	122	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	865		
62	62	245/2	245/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4	1/4	1	866	<	
62	62	247/2	247/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	867	[ >	
62	62	245/2	245/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	868		
62	62	247/2	247/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	869		
62	62	122	122	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	870		
62	62	489/4	489/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	871		
62	62	245/2	245/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	872		
62	62	491/4	491/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	873		
62	62	123	123	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	874		
62	62	493/4	493/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	875		
62	62	247/2	247/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	876		
62	62	495/4	495/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	877		
63	63	124	124	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	878		
63	63	249/2	249/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	879		
63	63	251/2	251/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32	1/16	3/2	880		
63	63	1007/8	1007/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	881		
63	63	124	124	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	882		
63	63	249/2	249/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4	1/4	1	883	<	
63	63	251/2	251/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	884	[ >	
63	63	124	124	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	885		
63	63	249/2	249/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	886		
63	63	251/2	251/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	887		
63	63	124	124	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	888		
63	63	497/4	497/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	889		
63	63	249/2	249/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	890		
63	63	499/4	499/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	891		
63	63	125	125	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	892		
63	63	501/4	501/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	893		
63	63	251/2	251/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	894		
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	895		
64	64	126	126	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	896		
64	64	1011/8	1011/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	897		
64	64	253/2	253/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	898		
64	64	1015/8	1015/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	899		
64	64	127	127	0.375	1/4	1/4	Chord	2/4	1	1	3/32	1/16	3/2	900		
64	64	1019/8	1019/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	901		
64	64	255/2	255/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32	1/16	3/2	902		
64	64	1023/8	1023/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	903		
64	64	126	126	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	904		
64	64	253/2	253/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	905	sf	
64	64	127	127	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	906		
64	64	255/2	255/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	907	sf	
64	64	126	126	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	908		
64	64	253/2	253/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	909		
64	64	127	127	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	910		
64	64	255/2	255/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	911		
64	64	126	126	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	912		
64	64	505/4	505/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	913		
64	64	253/2	253/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	914		
64	64	507/4	507/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	915		
64	64	127	127	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	916		
64	64	509/4	509/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	917		
64	64	255/2	255/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	918		
64	64	511/4	511/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	919		
65	65	128	128	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	920		
65	65	129	129	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	921		
65	65	128	128	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	922	p	
65	65	128	128	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	923		
65	65	128	128	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	924		
66	66	130	130	1.5	0	0	Chord	2/4	1	1	3/8	1/4	3/2	925		
66	66	263/2	263/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	926		
67	67	132	132	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	927		
67	67	133	133	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	928		
67	67	132	132	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	929		
67	67	529/4	529/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	930		
67	67	265/2	265/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	931		
67	67	531/4	531/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	932		
67	67	133	133	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	933		
67	67	533/4	533/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	934		
67	67	267/2	267/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	935		
67	67	535/4	535/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	936		
68	68	134	134	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	937		
68	68	269/2	269/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	938		
68	68	1079/8	1079/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	939		
68	68	135	135	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	940		
68	68	271/2	271/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	941	sf	
68	68	134	134	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	942		
68	68	537/4	537/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	943		
68	68	269/2	269/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	944		
68	68	539/4	539/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	945		
68	68	135	135	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	946		
68	68	541/4	541/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	947		
68	68	271/2	271/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	948		
68	68	543/4	543/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	949		
69	69	136	136	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	950		
69	69	273/2	273/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	951		
69	69	1095/8	1095/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	952		
69	69	137	137	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	953		
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	954	sf	
69	69	136	136	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	955		
69	69	545/4	545/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	956		
69	69	273/2	273/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	957		
69	69	547/4	547/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	958		
69	69	137	137	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	959		
69	69	549/4	549/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	960		
69	69	275/2	275/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	961		
69	69	551/4	551/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	962		
70	70	138	138	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	963		
70	70	277/2	277/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	964		
70	70	1111/8	1111/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	965		
70	70	139	139	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	966	<	
70	70	279/2	279/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32	1/16	3/2	967		
70	70	1119/8	1119/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	968		
70	70	138	138	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	969		
70	70	553/4	553/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	970		
70	70	277/2	277/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	971		
70	70	555/4	555/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	972		
70	70	139	139	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	973		
70	70	557/4	557/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	974		
70	70	279/2	279/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	975		
70	70	559/4	559/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	976		
71	71	140	140	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	977	f	
71	71	561/4	561/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	978		
71	71	281/2	281/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	979		
71	71	563/4	563/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	980		
71	71	141	141	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	981		
71	71	565/4	565/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8	1/8	1	982		
71	71	567/4	567/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	983		
71	71	140	140	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	984		
71	71	561/4	561/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	985		
71	71	281/2	281/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	986		
71	71	563/4	563/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	987		
71	71	141	141	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	988		
71	71	565/4	565/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	989		
71	71	283/2	283/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	990		
71	71	567/4	567/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	991		
72	72	142	142	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	992	p	
72	72	143	143	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	993		
72	72	142	142	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	994		
72	72	569/4	569/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	995		
72	72	285/2	285/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	996		
72	72	571/4	571/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	997		
72	72	143	143	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	998		
72	72	573/4	573/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	999		
72	72	287/2	287/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1000		
72	72	575/4	575/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1001		
73	73	144	144	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1002		
73	73	145	145	0.875	1/4	1/4	Chord	2/4	1	1	7/32	1/8	7/4	1003		
73	73	1167/8	1167/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	1004		
73	73	144	144	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1005		
73	73	577/4	577/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1006		
73	73	289/2	289/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1007		
73	73	579/4	579/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1008		
73	73	145	145	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	1009		
73	73	581/4	581/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	1010		
73	73	291/2	291/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	1011		
73	73	583/4	583/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	1012		
74	74	146	146	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1013		
74	74	293/2	293/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1014		
74	74	147	147	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	1015		
74	74	1177/8	1177/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1016		
74	74	589/4	589/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	1017		
74	74	1179/8	1179/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	1018		
74	74	295/2	295/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	1019		
74	74	1181/8	1181/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1020		
74	74	591/4	591/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	1021		
74	74	1183/8	1183/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	1022		
74	74	146	146	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1023		
74	74	293/2	293/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	1024		
74	74	147	147	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1025		
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1026		
74	74	293/2	293/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	1027		
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1028		
74	74	146	146	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	1029		
74	74	585/4	585/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	1030		
74	74	293/2	293/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	1031		
74	74	587/4	587/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	1032		
74	74	147	147	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	1033		
74	74	589/4	589/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	1034		
74	74	295/2	295/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	1035		
74	74	591/4	591/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	1036		
75	75	148	148	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	1037		
75	75	1185/8	1185/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1038		
75	75	593/4	593/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	1039		
75	75	1187/8	1187/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	1040		
75	75	297/2	297/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1041		
75	75	1189/8	1189/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1042		
75	75	595/4	595/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	1043		
75	75	1191/8	1191/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	1044		
75	75	149	149	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	1045		
75	75	1193/8	1193/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1046		
75	75	597/4	597/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	1047		
75	75	1195/8	1195/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	1048		
75	75	299/2	299/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	1049		
75	75	1197/8	1197/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1050		
75	75	599/4	599/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	1051		
75	75	1199/8	1199/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	1052		
75	75	148	148	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1053	<	
75	75	148	148	0.125	0	0	Chord	2/4	2	1	1/32	1/32	1	1054		
75	75	1185/8	1185/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32	1/32	1	1055		
75	75	593/4	593/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32	1/32	1	1056		
75	75	1187/8	1187/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	1057		
75	75	297/2	297/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32	1/32	1	1058		
75	75	1189/8	1189/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32	1/32	1	1059		
75	75	595/4	595/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	1060		
75	75	1191/8	1191/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	1061		
75	75	149	149	0.125	1/4	1/4	Chord	2/4	2	1	1/32	1/32	1	1062		
75	75	1193/8	1193/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32	1/32	1	1063		
75	75	597/4	597/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32	1/32	1	1064		
75	75	1195/8	1195/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32	1/32	1	1065		
75	75	299/2	299/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32	1/32	1	1066		
75	75	1197/8	1197/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32	1/32	1	1067		
75	75	599/4	599/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32	1/32	1	1068		
75	75	1199/8	1199/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32	1/32	1	1069		
76	76	150	150	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	1070		
76	76	1201/8	1201/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1071		
76	76	601/4	601/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	1072		
76	76	1203/8	1203/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	1073		
76	76	301/2	301/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1074		
76	76	1205/8	1205/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1075		
76	76	603/4	603/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	1076		
76	76	1207/8	1207/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	1077		
76	76	151	151	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	1078		
76	76	1209/8	1209/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1079		
76	76	605/4	605/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	1080		
76	76	1211/8	1211/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	1081		
76	76	303/2	303/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	1082		
76	76	1213/8	1213/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1083		
76	76	607/4	607/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	1084		
76	76	1215/8	1215/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	1085		
76	76	150	150	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1086		
76	76	301/2	301/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4	1/4	1	1087	<	
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1088	>	
76	76	150	150	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1089		
76	76	301/2	301/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4	1/4	1	1090		
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1091		
76	76	150	150	0.25	0	0	Chord	2/4	2	2	1/16	1/16	1	1092		
76	76	601/4	601/4	0.25	1/16	1/16	Chord	2/4	2	2	1/16	1/16	1	1093		
76	76	301/2	301/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16	1/16	1	1094		
76	76	603/4	603/4	0.25	3/16	3/16	Chord	2/4	2	2	1/16	1/16	1	1095		
76	76	151	151	0.25	1/4	1/4	Chord	2/4	2	2	1/16	1/16	1	1096		
76	76	605/4	605/4	0.25	5/16	5/16	Chord	2/4	2	2	1/16	1/16	1	1097		
76	76	303/2	303/2	0.25	3/8	3/8	Chord	2/4	2	2	1/16	1/16	1	1098		
76	76	607/4	607/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16	1/16	1	1099		
77	77	152	152	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	1100		
77	77	1217/8	1217/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1101		
77	77	609/4	609/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	1102		
77	77	1219/8	1219/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	1103		
77	77	305/2	305/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1104		
77	77	1221/8	1221/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1105		
77	77	611/4	611/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	1106		
